text,label
aynı hareket yemek mal,1
suriye almak amin sikmek,1
kılıçdaroğlu adamak yemek vermek biz se kurtulmak keşke temiz kanmak iyi,1
arab,1
am ırz sikmek arap bir futbol zaten dümbelek,1
o se demek ırz gâvur,1
ana baba günde saat okumak gelmek millet para okumak demek aynen,1
vekil bu güzel ülke demek başlamak be evlât yuna i̇ngiliz fransız rum kaldırmak se nene dürtmek o büyük komuta indirmek dua site belki ata nene kurtarmak kin ora gelmek,1
im not bakmak rezil olur,1
aymak tak baş o ada yıldır ski ada göstermek performans aynı hatta iyi performans göstermek rağmen güvenmek ay tesis yol zor siz günlük taraftar yüzünden ana tak,1
arab,1
yıllarca müttefik devlet çeşit çeşit ayrı hain terörist grup eğitim silahlamak vermek göz iç amerika rus suriye yedi bok biz ukrayna ders vermek aman görmek bırakmak görmek moskof ayı,1
amin bira beraber puro bide us o puro puro,1
am okul onmak am,1
her şey ben suçlamak yeter,1
i̇sot etki eleman bu satmak lazım almak piç,1
asıl mesel değil biz kendi ev hayvan yedirmek boktan fark mama pahalı o marka bile fazla fiyat ara para bir sürümek dernek beledi var tabi hayvansever hayvan düşman rant pezevenk,1
ya siz hayvan ön mam koyar vefa görür baş sevgi görür çocuk uzak duru masum can dünya hayvan pislik döne denk gelmek,1
ulan bura bitcoin geri fenomen biri ben demek dermek belâ kimse şura demek demek demek herkes pezevenk şimdi oynamak düş yazmak bir tweet bulamak demek demek sonra bitcoin,1
yeter sg sim vatan gercek sim defolmak suriye kendi oyun demek sen hatta suriye se hagi telefon se mi yoksa,1
hay tam zaman bulmak dönme artık gece rüya,1
rus bu,1
yunan sırp lig güzel olur derece moskova deplasman yunmak türk savaş avrupa ateş taraftar kulüp iş bakmak,1
se şüphelenmek durmak türk zihniyet,1
ben yıl doğmak güzel yıl hürrem sulta cariye varmak sikmek gidi,1
yahudi,1
am ülke nuh gemi dönmek afgan suriye terörist peşmerge evlât siz,1
arap barbar muhabbet var arap adam bura insan müslüman arap zihniyet demek biz insan,1
rus böyle yüzünden adam masum,1
sahte uydurma muaviye müslüman sahtekâr islamcı seccade cami şeytan sahtekâr islamcı la ilâhe illâllah par ya resul allah islamcı atatürk cumhuriyet düşman asalak islamcı,1
tarih güzel kadı,1
pankart bakmak legend of smyrna,1
vurmak geç se demek ergen,1
duvar saatlerce,1
yabancı dizi entrika allah gâvur biz dizi yeterince var zaten izlemek hepsi,1
lan se takım büyük had bilmek se önce köksal baba kılık çöp karşılaştırmak bide karı yapmak d,1
harbi kürt yan ülke seçi,1
ya gitmek sur sen diyalog girmek utanç ülke utanç el hep tek tek yakarı se yüzünden hâl zaten aptal se,1
lan yobaz mk cahil say azalmak,1
japon yine şov peş kana başbakan anmak hemen şov yapmak lazım,1
bakmak am her su anmak bayır do azmak,1
derman daha gülen cariye,1
sıralamak anarşist sonra din biz örnek şeytan,1
başka gezegen istilâ boş gösteriş ayran yok içmek enflasyon sıfır başkan market bisiklet böyle düze özet do haram diye yemek ama hara do gibi yemek,1
al işte bilmek başka değil kız saç boyamak alak saç boya böyle bir itham bulunmak sik sik anlatmak gerek,1
türkiye kışkırtı har korkunç bir iç savaş ev iş sonunda ırz can kurtarmak türkiye gelen suriye kan korkak vatan hain yaftalamak hatta dün gece pogrom tabi,1
bird dezenfektan alkol mikrop ölmek demek,1
ney yetmek ukrayna istemek keyif bakmak,1
erdal noel bayram türkiye yalnız ermeni mi kutlamak bu cahil ırk rezil şu biz karabağ kutlamak ay ima oğul mi kesin parti haram siz türkiye hava su ekmek toprak,1
hay gelmek amel arap gelmek başka insan o yurtdışı beri bitmek arap arap tenzih eder,1
löklemek piç izlemek biz,1
chp e inmek demek konuşmak adam gelmek bura mhp istemek ergen sürü,1
şaka mı el karakter ada akıl bir senaryo artık kız kaan ömer yeni cariye olur,1
ulan pozisyon top müdahale var,1
vay çocuk hayvan oğul hayvan,1
euro go ri with hands am sikmek arap,1
kim olucak kerhane çocuk ar kardeş emir akbaba ada kafa tekme sarı kart galatasaray maç can yanmak başlamak ağlamak hakem şimdi hâliyle am fransız,1
yunan çimmek biçer ada şeref,1
bütün müslüman am,1
gene yumurtlamak sikmek gitmek se sabır taşımak yahudi defolmak gitmek,1
touch itmek allah top ari,1
var o çalışmak beyin sol lop sikmek se şekip mosturoğlu ifade ada yok demek duymak duy almak fener pezevenk söylemek vergi dolamak elden demek çocuk yalan bile,1
anne dem beri sâri ben hatta ayse gizem bile,1
ben başka yatmak kadın beklemek hayvan mı müslüman var kadın gayri müslim var yaş sex baş önem kap değil kişi aç kapamak bir kişi o bay,1
nedim ulan okul var ha tam mi aptal yol gecmis mis bok gecmis is ay yıl bir durum yemek cep gun yevmiye tl,1
harbî öyle reis tek yanlış nokta üst üs mesaj atmak yoksa,1
koymak pezevenk beyinsiz oksijen göt girmek aptal beyin sıçmak ağız bacak girmek,1
üç beş aptal karantina am piç sağ sol şeref piç yüzünden gitmek yer karantina ücret iz gidermek sin,1
am beyin sikmek adamak primat falan kast o siz göz bürümek kin şe kürt ülke ayrıca ada aklî denge yerinde değil ev hapis gerizekalı,1
biraz gayret etmek putin nato kalmak sonra nato iç korkak nükleer başvurmak yok,1
baba kadın mı,1
ayaklanmak çağrı se bey kıvrım,1
nah büyük bas varmak yem destek satmak hayvan boş yapmak,1
kilo almak diyetisyen spor salon gitmek varmak o itibar etmek hâl,1
got pi sorumak sormak bakmak se beyin beyin,1
çocuk gergin ataman efes yaban karı,1
kemik sik onmak ermeni,1
hassiktir am rum seneye herkes ırz,1
hadi sim sikmek i̇ngiliz,1
fatih tezcan piç bile içiş bakanlık adına tutuk göre bir ağırlık var çocuk,1
chp kılıçdaroğlu fayda ekip sterilize bu kurtulmak zaten seçi kazanmak plan başka zerr güvenmek başka parti kılıçdaroğlu tamam demek yeter demek gitmek hatta defolmak demek anlamak,1
bakmak bakmak falan fantezi kurmak se öyle hemen sokak öpmek ada değil se bir sığır hayır gelecek biz az akıl siz beyin bacak ara değil i̇nş dayak se yemek,1
bu biz düşünmek sapkın hayal bile ede,1
amin yol provakasyon amaç i̇slami müslüman kötü göstermek amaç açmak,1
alptekin bu haber lan aleyna çakır katil mi öldürmek kadı türk ev yok gülay uygun kendi mi öldürmek kim kim sıkmak başlık,1
geçmiş i̇şid inşallah se göt ana am su testi su yol yavşak itmek,1
se gelmek biz görmek ana am d,1
kadın gün kadın hakk hariç sik protesto etmek gidi onur hafta yapınmak şov kadın salınmak,1
fransız,1
se sadece twitter par temsil seven tek sokak kopek o anlamak,1
rezil insan kimse hayvan dış,1
orospu evlât se rum,1
unk,1
abi insan işte kaç ergen kaç trol bilemek orta tek sebep göstermek doğru banmak örgüt trol ordu kura tip tenzih,1
yunan memleket ülke özgür atatürk hakaret edip yunmak sonra bıkmak bıkmak ötmek am yurt sikmek orospu se keşke yunmak galip gelmek demek fes kadir hep,1
bu hain gâvur sürü sürü sürünmek inşallah hemen in in inlemek inşallah,1
açıklama file cariye yapmak böyle sınıf sınıf analiz mı kemalist,1
montero kendi çocuk var evlenmek karı var kurmak aile tak adamak çocuk var,1
rojhat kesmek lan se se böyle bir foto bu ülke asla asla tanrı türk korumak ne mutlu türk demek pislik dağ hayvan leş,1
iki stoper aldi hâlâ orta defans mk,1
lan ırz düşman tak lim iş var,1
yatmak piç sen şampiyon yok se,1
he he bir kalmak namahrem onada el ati,1
kulüp izlemek am koymak siyonist hit ana bre yahudi netflix z kuşak yarı türk düşman olur dizi sonra,1
meryem suri gitmek bir arap cariye,1
sürtük ana çocuk süslü kendi iyi yavşak piç se,1
se ülke satı kulüp kendi dünya görüş se gerizekalı yüzünden kulüp batmak para akıl kullanmak menajer domalmak salak,1
putperest deodorant kul,1
pp bakmak bakmak bek amna vasıf ergen,1
ironi anlamak zekâ sahip,1
lan daha kısmak daha gelmek piç lan fatura ara tl,1
i̇ngiliz,1
bugün arap real madrid e dayamak,1
dayı keşke ölmek,1
am fransız ana siker çocuk dergi sahib karı deşmek,1
kendi gelin kadı karışmak shakira,1
recep tayyip erdoğan kurmak i̇smek darmadağın e chp i̇bb genel sekreter yardımcı yeşim meltem şişli ifade vermek şişli değil ama yalnız çok cahil keşke ölmek işte şişli mantık,1
mutfak kullanmak cahil sabah şafak operasyon mutfak,1
ada osmaniye almak almak rize al la az yeşil görünmek,1
kibar kadı erkek mi var kadı kibar,1
he he akıl oy vere aptal sikmek araştırmak yok kamuoyu dermek onmak ne demek selahattin demirtaş bugün okumak meselâ hdp diğer parti değil iç mikrop atar sezai temel i̇mralı değil tbmm çöz demek,1
se gitmek ülke am yol sikmek tutar,1
keko tip lavuk seven kız göt yer güler,1
amin namus se sik amin orospu,1
atmak yalan belge koymak yahudi,1
se anlamak iş üniversite bile ülke tıbbiye laf ne hâl düşmek,1
ben se ana avrat eke amina ko amina piç do haçlı se ana sikmek pezevenk hıristiyan yahudi dost edinmek demek din se haçlı övmek do amina piç yav bu kıymak fare yem edinmek pezevenk,1
abi böyle işte am göt ana resmen,1
jack pi vermek almak hemen,1
umar pp dek se değil kucak se çocuk değil yoksa bir kız baba bir kız bu demek anne bilmek se hakikî evlât se kafa keser cümle âlem ibret şehir meydan asar se banmak özel yazmak,1
omar kör m basketbol oynamak saha allah kul konuşmak şu,1
artik,1
ya sg oyun oy soğutmak başka sikmek yapmak yok oynamak seneye ptt top,1
inmek bütün sahil takım rus,1
öyle dönek siz hep bir kaos siz,1
koskoca bar resmî hesap bakmak ergen mi,1
banmak kalmak ezber ezber çöz sokmak boru yemek ayrı eylem başkan kemal ayrı sik,1
tüm müslüman kardeş kardeş ırz korumak,1
kim mal göz se yok varmak bura rum,1
ara sira pi demek,1
se baki adam kafa kıkırdamak,1
bu göt be kardeş altı üst biraz ergen rapçi yeter be,1
souza,1
se kâfir cehennem evrim dermek o se eder tamamen dişemek diş ilk dinci tayf ateist zorla yapmak se kendi i̇slamofobi tr,1
sayın beşşar esad komple şiî azerbaycan türk ermenistan kırmızı hal karşılamak bilemek i̇ran uşak milyon sünnî müslüman katletmek göz doymak,1
yunan zeus ski,1
ergen mc muhabbet biz bes bin lira telefon demek dayı z versiyon,1
artik ben,1
hayvan o ayrı bir cumhuriyet falan,1
piç laf sokmak o yanlış sokmak,1
savaş takip ey putin soyunmak kurumak istemek vermek sen dünya ateş atmak deccal mi,1
anlatmak lan anlatmak erge almak kupa salak herif real madrid almak yeni nesil beşiktaş gerizekalı var anlamak ner türemek lan,1
ama abi yapmak bırakmak çocuk içmek hatta devlet içmek zaten akıl bin km öte alaka bile desteklemek ancak sidik bek a dijital dilenci,1
james birey tabi avrupa amerika james ben vergi vere fakir yâr ede devlet lider kendi etmek james aile max solcu,1
savaş çıkar sonra kılıçdaroğlu deyi açılım cumhuriyet düşman arap,1
şeref haysiyet bura kadar bilemek cevap dahi kadar haysiyet sen deyip se seviye inmek se gitmek yarın iki heykel ba tutmak göz yummak,1
ırk kesmek se kılıçdaroğlu defolmak chp,1
s gitmek rus do se putin se baba se,1
ekonomik kriz hastalık savaş adalet kriz bu gülşen yırtık do baş uzatmak yine yok o sükse ajans çizmek mağduriyet senaryo toparlamak ajans müslüman gülşen sikmek gidi kenar,1
dünya adalet bir yemek maalesef ne el i̇ran suriye kendi kendi kendi ülke sikmek gitmek görsel bonus al,1
ya sikmek din,1
tamam gece gece ben ev,1
kürt tamamiyle sindirmek yapılanmak adım ismet i̇nönü kürt rapor sindirmek sadece silahlamak ayrıca ergen se başlamak başlamak muhabbet girmek,1
aynen kardeş aynı doktor kadın o video iz an duvar vurmak yok kadı bağırmak se doktor ergen duvar vurmak falan ora dağ baş doktor merak konu,1
amina koymak amina suriye etmek zor,1
ulan mübarek ay dün bugün domuz mübarek ay yavşak yüzünden felâket belâ musibet var biz bulamak ana,1
do hatta pis a koymak bile,1
ama filistinli kudüs demek yanıbaşı belâ demek ada kürt yapmak bırakmak filistinli gele kadar kürt savunu,1
kız baba gt kız gt kız in kız kardeş gt kız abi gt damat gt damat anne gt damat teyze kız anne damat baba rezil ben kombinasyon şekil oluşmak tahmin çünkü salâvat zincir şekil,1
i̇ngiliz sikmek,1
defolmak aptal beyin,1
suriye henüz asker gitmek banmak se erkek değil mi demek,1
am koymak ermeni se târık aka se am zürriyet siker gelir ora am kod piç se vatan ayni köpek se,1
ne baba,1
ukrayna halk rus uçak alkış putin ukrayna sadece rus uçak alkış tutacak yapmak soykırım ukrayna halk onur şah kaldırmak başka bir işemek yarmak daha fazla evlât ölü göndermek defolmak gitmek,1
se soy sik am kür işte böyle namus demek kadın ahlak dilmek uzamak bir sürümek gayrimeşru çocuk çıkarmak delikanlı demek kadı tekme tokat siz soy sik kan orospu çocuk,1
iyi bok yemek,1
kadı övmek bir döne site linç sebep inanılmaz,1
yüz oy demek parti doğu vatan iş tutacak herkes hain damga yok öyle yağma ben ömür mosmor mücadele içinde geçmek gidi kum,1
do se se homo avrupa inmek huzur,1
kendi kadar önemsemek karı,1
i̇ngiltere mağara doğmak ben vahşî hayvan büyütmek hıyar medenî olur,1
can izmarit teklif hizmet e silsile sakal falan bu haliç ön gele göz söyler ayrı,1
orospu çocuk deprem vergi yeni çürük bina yeni enkaz alt can vere vatandaş bile am ırz pezevenk sinir kendi artık,1
yemek yapmak gitmek neyse yemek falan salon girmek demek erkek ayri ayri yer erkek yemek yemek abdest falan zihniyet,1
ana baba nasıl gen bakmak,1
sancar karı kız sik figen pervin am sik ben bu bir kürt bağımsız kürdistan sevda söylemek bir türki kür içten duygu apo pkk hdp yi sik,1
isim araba motor o mete sen bin bin kim vermek gerekmek erge,1
suriye,1
biz afgan dolmak sokak orta birbiri öldürmek iz mi vermek,1
am sikmek piç cesaret esat tarafından karı göstermek vatan orospu çocuk,1
tc arab rahat madalya atatürk kabarmak lima uçak ala allah arap kadar sevmek,1
aynen aynen bir tek sığır devlet kurmak kudret geri kala herkes çapulcu,1
yıldız se bir tanes bütün köpek ana baba ölmek üzülmek ne köpek bir can alınmak ev,1
arap keşke önce köfte yusuf ayran yerine kol yarın görünmek ana bir taraf,1
karı bildirim mi açmak twitter yaşamak bir hız al sikmek çocuk rahatlamak,1
pkk piç,1
hayvanî karizma cafe arkadaş beklemek tek baş kız gelmek okey bulamak arkadaş gele kadar mı demek reddetmek harbî bazen şans ayak kadar gelir işte hesap,1
ölmek yumuşak gebermek do,1
din çoluk çocuk tecavüz ses çıkmaz kokain vekil ses çıkmaz sonra müslüman demek siz müslüman allah belâ vermek,1
am kod kür kür demek faşist komünizm d se beyin,1
ergen cevap vermek kendi havali bile hava âdem şampiyon bura yeni değil siz,1
elti işbirliği yapmak,1
game of sulta lütfen peş bırakmak artık hare cariye istemek ısrar,1
ne iş var bura suri,1
bu ülke yemek ıslanmak yeter yol korkak domuz,1
herhâlde bir beraber ilişki yaşamak baş belâ almak rekor haysiyet yoksun şeref kahpe basit araba minibüs arka li koltuk sakso sevmek saygı duymak,1
yara allah vere allah tayyip ulan eskiden allah demek polis nere yumurta küfür kadın tutmak protesto etmek am sik mi demek kadın protesto eder cinayet,1
iyi herkes tartışmak kadı ada arkadaş öldürmek zaman böyle adam ruh manyak,1
rum donmak yok ekonomi batık nefes bile ab kiralamak kalkmak donanmak tehdit sır siz gelecek,1
tes haset çatlamak am dallama se aç kalmak yer kimse aç kalmak merak etmek se eğitim cahil toplum sırt kambur un gelişim ana sıçmak bu bura,1
ben istemek bir şey inşallah demek ateist uyuz göstermelik din,1
am sik gene kürt gene kürt bu suri afgan beraber kür göndermek lazım biji am yol,1
bu aile evlilik esnasında denge insan serka bu çocuk denge kadın göz kırpmak serka,1
başıboş köpeklemek yaban hayat toplum hayat zarar başka değillemek şehir insan yaba yabanî hayvan zarar doğal yaşam bir vasıf hayvan baş haşa tanrı yapmak,1
recai,1
bir işveren kışın kendi iş çıkarmak yazın çalışmak hastalık kurtulmak karı,1
gâvur,1
kadar baş taş düşmek yeter ulan pezevenk şeref haysiyet ibne,1
binlerce kürt ölmek kim peki tarih bilgi,1
hit yahudi bitirmek bu el ora doğu fır atar sabun yüz kimse hit kınamak,1
fransız göt aramak,1
ya demek tane abaza yaban do azmak siz dingil göt kalmak sonra gelmek bura boş boş karın,1
atmak iki füze bakmak top piç,1
duymak kadı sormak artık göz,1
baba hacı görmek siker bu belâ ders bura boy büyük iş,1
bu biz kendi edit bu ana hesap açar,1
kılıçdaroğlu yapmak bugün masa yumruk vurmak zaman yeter artık,1
berka evrim yapmak mobbing bir edit yapı demek süre yetmek kadar fazla takıntı yapmak kadı iyi survivor,1
yıldır görmek kadar iyi bakmak o baba kadar,1
ya ala çoluk çocuk ana el telefon almak özgürlük bile sırf avrupa grup çıkmak başarı demek zaman kadar averaj tak yemek maç baş varmak kaç sene kulüp rezil zaman yaşamak utanmak,1
evet yahu şu damat demek hani kaygan salıncak yüzük efendi damat tevekkel enerji zapturapt alt mütevellit enerji bakan yapılanmak,1
i̇ngiliz don,1
dünya gariban polis biz polis arap saldırı yormak maske yormak biz mikropmak saç takmak sorgu sınır ede polis salmak turist cerrahpaşa hastane ne açıl ön korn parti var mesafe yok,1
ne alak,1
siz türk arap köle kimse köle ne atatürk yuna yahudi i̇ngiliz şimdi i̇spanyol belge bilir hangi belge söz onmak,1
ulan görmek kız kadar güzel i̇ngilizce paylaşım gitmek buluşmak kür çıkmak hay d,1
se ırk dil göt am yuna bura insan zarar görmek orospu çocuk dert bakmak,1
lan am kod se şimdi takım iyi se td değişmek sezon son kadar beyin se,1
sikmek gidi ermenistan kürt değil kürt türk kardeş ermeni,1
hakem güzel kazanmak rum,1
amin cin roket göt hâlâ atom bomba çekik piç,1
mal diğer müslüman müdafaa eder ölmek müslüman şehit bunamak şehit hükmî demek,1
ya ben yatmak ey futbol ada,1
yine bir vicdan beyinsiz evlât yüzünden masum hayvan ölmek,1
a ha yarak recep tayip erdoğan var,1
edep gayet normal o anne ayni demek susmak cahil mi falan demek ara kendi,1
gerizekalı zaman osma bey baş yüzleşmek atatürk kadar nefret etmek be atatürk sübyan engellemek mi pezevenk siz,1
sancak düşmek yer hak batıl savaş saf belli i̇slâm bayrak mükerrem kudüs şerif sal ya ya trump türkiye,1
gelmek am ızdırap soy arap,1
mekin ben engellemek lavuk takip bile sallamamak bunamak,1
koca anadol bulgari arabi milyon dönmek,1
burcumak tip sikmek cahil piç çocuk boktan bir ülke bu soysuz kim döl bu türk insan,1
baba mı ner asıl,1
bu nisa fan gerçekten ergen bakmak gülmek yarmak,1
kanka kesmek bence erge,1
of bura aşırı foto istemek abaza,1
tarihî bir anmak site yedi lise,1
bu konuşmak,1
ayşe çıkarmak yemek nisa çıkarmak böyle yemek demek nisa karı ilik kadar işlemek laf ad,1
hangi köle ekmek elden su göl yaşamak demek istemek tasma el bulundurmak sen bedava ekmek mi verecek,1
derbeder se kel s kertenkele kafa boş dünya hükmetmek s lan din rabbi rızk vere allah erdoğan şükür bird banmak bahşetmek,1
hangi herif,1
japon onmak bir yerine,1
sg lan bura mak keko sac ırz sikmek piç,1
fransız ora kalmak gelmek zaman,1
forza real zaten uyuz bu tik taka o pike piç alba,1
pis taciz birak porno bile hâlâ ne hareket bu sikmek gitmek,1
yuh çarşaf kadın sansürlemek,1
bu biçim bir bakış açı biçim bir adalet anlayış se bir dinmek adam ulan çocuk ada terörist ala adamak demek adi yavşak bura ö müslüman anma böyle şey dilemek,1
unk,1
bölücü yarın tsk gelir fistan giymek rum sır bakal mi,1
baymak,1
böyle çocuk sağlık hizmet yapmak devlet bakmak kuyruk ana piç,1
rahat,1
tm d d asir ergen se insan davranmak susmak oturmak yapmak cart curt salmak,1
amerika spor etkin önce bile ant içerlemek cahil siz,1
kötü,1
hatırlamak ada çalışmak başka bir yer kadı iftira atmak oynaşmak varoş akrep böyle neyse akrep kadın iyi,1
tabak et kızartmak doldurmak i̇ngiliz rus masa ben yok bidon göt an zeytinyağ fasulye d,1
f e geçmek f kadar teknoloji bilgi kıyas bey sahip cahil ülke soru bilgi fikrî,1
çocuk siz kadın hedef bebek salmak kahpe bölücü piç kürt görünüm siyonist terör koridor yer bir etmek kürt katil şeref siz kürt düşman türk kürt kardeş çekememek piç,1
hikmet çıkarmak anca boş yapmak barışmak,1
nisa bile un diger o,1
o anca ana amin görmek vatan kahpe bu sen nâdir ortak nokta ah bird trol,1
millet erdoğan sen bir mi erdoğan ben millet dermek o millet ölmek istemek erdoğan eeee kem küm,1
siz bakmak kantin erge bok biraz olgun fa o,1
am sikmek suriye göz iç burun karışmak,1
sokak velet bu ana kadar anlamak tane am yurt sikmek,1
onur puan fark at tane kupa,1
akparti amil bankamatik müslüman vay yüzsüz vay,1
am ırz karı se am göt siker,1
istifa sıra süleyman soylu defolmak gitmek berat albayrak,1
ceyhan sübyan anlatmak hani yaş koyun ala bitmek,1
tip hareket bakmak bir,1
mal se kandil it i̇slamiyet iç güdü yürümek yıllamak kürt millet adına gün kadar yığın kürt amerikan köle eder faşist ada siz pkk deyi mi faşist hoşt,1
biraz önce kale çizgi mi kaçırmak,1
ne almanya gitmek gelmek alak gurbet kendi göçmen yüz göçmen deyip düzemek mi çıkacak,1
ben hamurlamak varmak kilo kilo şaka orospu çocuk komşu küçük piç ana baba iş var biz bırakmak büyümek el oynamak çocuk kırmız yeşil karışmak az otokontrol vurmak piç çocuk yapmak,1
ruh aptal ada sen bir mi demek ergen tayf su ne,1
trabzonspor kardeş lan sikmek gitmek amatör kadar inşallah orospu fener karı olurlamak karı neyse trabzon biz siz kâr dert etmek,1
pitbull demek hayvan düzgün beslemek ev çocuk bakmak ütü yapmak çamaşır asmak ama biz millet böyle orospu evlât oldukça hepsi uyumak birader artık konu bir tane hayvan dahi uyumak hayvan azap,1
çıkmak şov saz el gâvur dert sahib,1
almak kadın ifşa etmek çalışmak lan racon bilmek orospu çubuk korku biz atmak,1
tam zaman bilmek renk bir sarkis biri ithaf eder allah sigar bıkmak kimse mi renk cahil,1
mk ofsayt taylan ozan ara kim ön bakmak açı se futbol anlayış ben,1
ben son ay tweet depresif şua fark etmek günaydın,1
eğri doğru suriye kuzey kürt devlet türki dek kürt fayda var kürt do do yaşamak ora bu ilgili anket bakmak boş yapmak birader se düşünce bütün kürt kapsamak rahat,1
bir jenerasyon i̇ngiliz beklerken suriye arabi gelmek ulan jenerasyon kaymak yemek,1
bitmek cibuti boko hara evlât kaçırmak ana ziyaret etmek kesin kötü insan ajans hariç herkes yer emir mi se,1
kazakistan işgal karşıt protesto ihtiyar defolmak savaş durmak se bıyık hit kesmek putin,1
kadın e yazık değil mi,1
ya tc baba huzur kaçırmak mi heves sikmek bask bir bok yaramak yok gitmek kesk ay yok baba boyle demek siker,1
koca banmak dermek çocuk baba ben eski eş olur,1
netanyahu din köpek siz ağlamak duvar am yahudi,1
şaka kadı yer kaldırmak,1
muhteris he osma he atatürk yunan se keşke yunmak galip gelmek demek mısır delmek yunmak sevmek tamam tamam sensin,1
zor zor sadece müslüman yok hangi biri ibadet yer ayarlamak,1
cevap vermek yaş ergen kandırmak dangalak,1
sikmek gitmek bit hayvan,1
sen değil lan kel rus,1
beyefendi özel böyle yoksa kendi çaba yüzsüz o sizsiniz can ulan can güzel yemek hayvan sokak ora koymak okey hayvan kadar agresif sebep insan zaten,1
se anne se ırz girmek şekil bakmak bir zekâ demek am delmek co,1
unk,1
kadın ev oturmak demek anne is var ayni mi iki demek erkek ev çocuk karı çalışır demek,1
he evrim iyi lan,1
am yunmak gâvur sikmek itmek,1
rusya suri asker ölmek ateşkes istemek ermeni baymak ara girmek lan siz rus ayı,1
arap yemek biz bitirmek kardeş,1
şu akıl,1
hayvan se hayvan yasamak lazım siz gibi zihniyet yüzünden ülke hâl,1
am çinli,1
o tak taraftar yahudi müslüman leş ağız sıçmak,1
bir orospu oğul bir orospu koca iki orospu baba aykut se sik gitmek sezon,1
kılıçdaroğlu kurultay masa ulan denge ora değil dinmek düşman karşı masa,1
fransız hit bile paris el kol girmek şimdi gelmek ahkâm laf sokmak piç so,1
aynen mv oğul sosyete karı var se,1
solo ayni bask tur siz cahil,1
bu gerçekten uçmak yav par vermek bile size e almak kabul etmek zaman ana mı baba üye bile değil sakin,1
tuana dakika inmek ders yok,1
ulan baba zengin o kız arkadaş biri de baba al şu para kız uzak durmak demek demek anında kabul eder,1
afgan pazar gelmek siz bir ke sati bu cariye bakmak diken diken,1
sormak gelir eh orta demek pek,1
yok can se çete pırıl sonuç,1
bu ada futbol gomis mi alınmak mi bu spor yorum şaşırmak gercek,1
la allah abd ermeni gitmek bir bakmak kadar hacim var yarı almak yeter piyasa düşmek,1
erdoğan a se sal demek kavat söz konu terörist vatan köpeklemek tecavüz havlamak,1
it dünya çocuk açlık ölü terk e tecavüz e kanlamak beslenen i̇ngiliz abd de,1
de amina yer üni doldurmak kuru hersey devlet beklemek kendi üremek tabi yaris saman dolu,1
günaydın sadece bok yapmak ana baba yerinmek dip sokmak herkes bacak girmek koca düzgün seçi zaman,1
yurt yeni kayıtmak o çocuk yarmak etmek ana baba kadar dua etmek döne iş rast gitmek olasılık sıfır,1
ülkü çöp çar kavga savaşmak türk az faşist ırk demek ülkü lise kürt asimile etmek biz demek hain falan aptal,1
i̇ngiliz bu yan bira keyif sonra sunderland lig düşmek e düşmek taka yok eleman keyif yapmak,1
kaç yıldır takip kadı biz iyi,1
amin arabi se ner,1
yarışmak kişi bakmak sene kim,1
biz atamak demek ada dünya savaş i̇ngiliz geri püskürmek ayrıca fatih biz ata se kim,1
iptal etmek gol bakmak se hakem fransız,1
bu gâvur kadar mutlu,1
her şey yol yordam var hayvan deme mi,1
mümin fransız bile gündem almak biz kılıçdaroğlu hâlâ fransız kalmak tercih alkol zam,1
bu maç oynamak s gitmek arap,1
ülke kadar sapmak sapık var koca bulamak yahu ev oğlan ana siz görücü olur,1
kanka o önce bu birbiri düşmek mi yugoslav millet birbiri özellikle bosnalı müslüman kesmek mi hatta döne nato savaş geç girmek kızıl,1
devir devir atatürk molla sallandırmak se kopek,1
am kod rus arac eş seyir hâl o tank görü yaş çift göz göre göre hâlâ hiçbir savaş suç falan ala yalan güç güç yeten,1
ben video youtube link paylaşmak tıklamak afganistan ayrı taliban ayrı se ap ayrı sik am,1
am görgü,1
lan o ada ben arkadaş arkadaş ben onmak laf söylemek sen rum,1
karı yapmak,1
yer çekmek sakso kalmak böyle,1
yemek bura lavuk,1
kişi öldürmek polis araba ön poz vere am yurt ergen,1
yunan vitor u tutuklamak biz yenilgi hoca yazar maç iyi stoper yer yanlış var ısrar yüzünden kaybetmek girmek demek maç ora bitmek iş,1
ne müslüman yahudi bir türk ben gayet normal haber asıl medya yemek siz,1
almak nefes sik am hayvan,1
tayyip demek bu demek mi güç ner ora dönek,1
şu bayern kadar nefret domuz,1
hem cins kusur bakmak türk erkek kadar lanet pislik bir varlık yok dünya kadı ev gelmek dövmek halt şiddet uygulamak kafa mi yaratmak siz yaramak evlât,1
hande ergen bok pat,1
ama akıl gelmek yunan düşman yıldır bitmek bitmek,1
hayvan sevinmek am yaratık,1
şu i̇ngiliz kimse mi sevmek çocuk,1
devam doğru babacar kural hata top ermeni,1
meme zor,1
suri şey ucuz açmak beniz istasyon e,1
domuz kendi tanrı aşağı bir tak tayfa allah belâ kurtulmak,1
suriye gece ün balkon yüksek seslemek var mı arapça küfür bilen,1
lan bakınmak son düşürmek atmak karı yeter lan emmek basma tulumba değil bun can var yeter,1
ana am se ben kod çinli am astar sikmek fakir kültür orospu çocuk,1
japon oturmak s yapmak insan iç radyo koyar bee,1
amina i̇ngiliz hafta gol atmak yem mi etmek,1
cidden bazen bir akil hastane yatman gerekmek falan artik birbiri kelâm bile etmek se ne ne etmek yeter be,1
siz arap demek mi,1
sporx sezon son ilk e bile seneye tavşanlı linyit spor görür se,1
